DateAndTime            ,Date            ,Time        ,Fault_name                ,Val                     
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,High_Product_Stop         ,                   121.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Long_product_Fault        ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Power_Feed_Roller_Fault   ,                     0.0
